"Pokemon","Fast Move","Charged Move","DPS","TDO","DPS^3*TDO","CP"
"Shadow Vulpix","Quick Attack","Body Slam","6.549","61.5","17.3","883"
"Shadow Vulpix","Ember","Flame Charge","6.539","61.4","17.2","883"
"Shadow Muk","Infestation","Acid Spray","5.027","134.8","17.1","2757"
"Shadow Muk","Poison Jab","Acid Spray","5.027","134.8","17.1","2757"
"Shadow Muk","Lick","Acid Spray","5.027","134.8","17.1","2757"
"Shadow Poliwag","Bubble","Mud Bomb","6.88","52.1","17","829"
"Shadow Vulpix","Quick Attack","Flame Charge","6.504","61.1","16.8","883"
"Shadow Seedot","Quick Attack","Grass Knot","6.949","49.9","16.7","598"
"Shadow Ekans","Poison Sting","Wrap","6.731","54.9","16.7","927"
"Shadow Shellder","Tackle","Icy Wind","6.361","64.1","16.5","1080"
"Shadow Poliwag","Mud Shot","Body Slam","6.804","51.5","16.2","829"
"Shadow Nidoran♀","Bite","Body Slam","6.363","61.6","15.9","816"
"Shadow Swinub","Tackle","Rock Slide","6.787","50.1","15.7","741"
"Shadow Wobbuffet","Counter","Mirror Coat","4.876","135.5","15.7","1026"
"Shadow Venonat","Confusion","Psybeam","6.085","68.8","15.5","1004"
"Shadow Victreebel","Acid","Acid Spray","5.43","96.6","15.5","2431"
"Shadow Victreebel","Razor Leaf","Acid Spray","5.43","96.6","15.5","2431"
"Shadow Kirlia","Confusion","Shadow Sneak","6.637","52.8","15.4","966"
"Shadow Mewtwo","Confusion","Frustration","4.918","128.3","15.3","4178"
"Shadow Mewtwo","Psycho Cut","Frustration","4.918","128.3","15.3","4178"
"Shadow Porygon-Z","Hidden Power (Fire)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Fighting)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Water)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Flying)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Grass)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Poison)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Electric)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Ground)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Psychic)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Rock)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Ice)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Bug)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Dragon)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Ghost)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Dark)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Hidden Power (Steel)","Frustration","5.211","105.9","15","3266"
"Shadow Porygon-Z","Charge Beam","Frustration","5.211","105.9","15","3266"
"Shadow Diglett","Mud Slap","Dig","7.629","33.6","14.9","676"
"Shadow Poliwag","Mud Shot","Mud Bomb","6.626","50.2","14.6","829"
"Shadow Nidoran♀","Poison Sting","Body Slam","6.229","60.3","14.6","816"
"Shadow Wooper","Water Gun","Mud Bomb","6.6","49.8","14.3","641"
"Shadow Seedot","Bullet Seed","Grass Knot","6.658","47.8","14.1","598"
"Shadow Shellder","Ice Shard","Icy Wind","6.097","61.5","13.9","1080"
"Shadow Porygon-Z","Lock-On","Frustration","5.116","104","13.9","3266"
"Shadow Meowth","Scratch","Night Slash","6.606","48","13.8","748"
"Shadow Meowth","Bite","Dark Pulse","6.605","48","13.8","748"
"Shadow Swinub","Tackle","Body Slam","6.58","48.6","13.8","741"
"Shadow Hoppip","Tackle","Grass Knot","6.434","51.1","13.6","600"
"Shadow Diglett","Scratch","Dig","7.429","32.8","13.4","676"
"Shadow Squirtle","Bubble","Aqua Jet","5.855","65.4","13.1","946"
"Shadow Wobbuffet","Charm","Mirror Coat","4.662","129.5","13.1","1026"
"Shadow Swinub","Powder Snow","Rock Slide","6.465","47.7","12.9","741"
"Shadow Wooper","Mud Shot","Mud Bomb","6.432","48.5","12.9","641"
"Shadow Nidoran♂","Poison Sting","Horn Attack","6.393","48.8","12.7","860"
"Shadow Nidoran♀","Bite","Poison Fang","6.022","58.3","12.7","816"
"Shadow Diglett","Mud Shot","Dig","7.311","32.2","12.6","676"
"Shadow Squirtle","Tackle","Aqua Jet","5.799","64.8","12.6","946"
"Shadow Swinub","Tackle","Icy Wind","6.313","46.6","11.7","741"
"Shadow Rattata","Tackle","Dig","6.706","38.6","11.6","734"
"Shadow Hoppip","Bullet Seed","Grass Knot","6.187","49.1","11.6","600"
"Shadow Swinub","Powder Snow","Body Slam","6.249","46.1","11.3","741"
"Shadow Pineco","Bug Bite","Sand Tomb","5.54","66.7","11.3","1108"
"Shadow Meowth","Bite","Night Slash","6.268","45.5","11.2","748"
"Shadow Nidoran♀","Poison Sting","Poison Fang","5.836","56.5","11.2","816"
"Shadow Rattata","Quick Attack","Dig","6.626","38.1","11.1","734"
"Shadow Ralts","Confusion","Psyshock","6.863","33.5","10.8","539"
"Shadow Wooper","Water Gun","Dig","6.147","46.4","10.8","641"
"Shadow Nidoran♂","Peck","Horn Attack","6.116","46.7","10.7","860"
"Shadow Salamence","Dragon Tail","Frustration","4.577","111.9","10.7","3749"
"Shadow Salamence","Fire Fang","Frustration","4.577","111.9","10.7","3749"
"Shadow Salamence","Bite","Frustration","4.577","111.9","10.7","3749"
"Shadow Swinub","Powder Snow","Icy Wind","6.081","44.9","10.1","741"
"Shadow Ursaring","Metal Claw","Frustration","4.713","96.2","10.1","2945"
"Shadow Ursaring","Counter","Frustration","4.713","96.2","10.1","2945"
"Shadow Ursaring","Shadow Claw","Frustration","4.713","96.2","10.1","2945"
"Shadow Dragonite","Dragon Tail","Frustration","4.369","120.6","10.1","3792"
"Shadow Dragonite","Steel Wing","Frustration","4.369","120.6","10.1","3792"
"Shadow Dragonite","Dragon Breath","Frustration","4.369","120.6","10.1","3792"
"Shadow Wooper","Mud Shot","Dig","6","45.3","9.8","641"
"Shadow Pineco","Tackle","Sand Tomb","5.342","64.3","9.8","1108"
"Shadow Wooper","Water Gun","Body Slam","5.993","45.2","9.7","641"
"Shadow Metagross","Zen Headbutt","Frustration","4.281","123.3","9.7","3791"
"Shadow Metagross","Bullet Punch","Frustration","4.281","123.3","9.7","3791"
"Shadow Diglett","Mud Slap","Rock Tomb","6.824","30.1","9.6","676"
"Shadow Tyranitar","Bite","Frustration","4.192","129.2","9.5","3834"
"Shadow Tyranitar","Iron Tail","Frustration","4.192","129.2","9.5","3834"
"Shadow Tyranitar","Smack Down","Frustration","4.192","129.2","9.5","3834"
"Shadow Hoppip","Tackle","Seed Bomb","5.829","46.3","9.2","600"
"Shadow Zubat","Bite","Air Cutter","6.023","41.4","9","667"
"Shadow Kirlia","Charge Beam","Shadow Sneak","5.776","45.9","8.9","966"
"Shadow Ralts","Charge Beam","Psyshock","6.474","31.6","8.6","539"
"Shadow Snorlax","Lick","Frustration","3.895","143","8.5","3225"
"Shadow Snorlax","Zen Headbutt","Frustration","3.895","143","8.5","3225"
"Shadow Zubat","Bite","Poison Fang","5.908","40.6","8.4","667"
"Shadow Wooper","Mud Shot","Body Slam","5.773","43.5","8.4","641"
"Shadow Zapdos","Charge Beam","Frustration","4.221","108.4","8.2","3527"
"Shadow Zapdos","Thunder Shock","Frustration","4.221","108.4","8.2","3527"
"Shadow Diglett","Scratch","Rock Tomb","6.497","28.7","7.9","676"
"Shadow Moltres","Fire Spin","Frustration","4.192","105.5","7.8","3465"
"Shadow Moltres","Wing Attack","Frustration","4.192","105.5","7.8","3465"
"Shadow Zubat","Quick Attack","Air Cutter","5.785","39.7","7.7","667"
"Shadow Hoppip","Bullet Seed","Seed Bomb","5.564","44.2","7.6","600"
"Shadow Seedot","Quick Attack","Foul Play","5.692","40.9","7.5","598"
"Shadow Seedot","Quick Attack","Energy Ball","5.67","40.7","7.4","598"
"Shadow Raikou","Thunder Shock","Frustration","4.043","109","7.2","3452"
"Shadow Raikou","Volt Switch","Frustration","4.043","109","7.2","3452"
"Shadow Zubat","Quick Attack","Poison Fang","5.645","38.8","7","667"
"Shadow Mamoswine","Mud Slap","Frustration","4.132","98.9","7","3328"
"Shadow Mamoswine","Powder Snow","Frustration","4.132","98.9","7","3328"
"Shadow Entei","Fire Spin","Frustration","3.955","113.1","7","3473"
"Shadow Entei","Fire Fang","Frustration","3.955","113.1","7","3473"
"Shadow Alakazam","Confusion","Frustration","4.488","76.1","6.9","3057"
"Shadow Alakazam","Psycho Cut","Frustration","4.488","76.1","6.9","3057"
"Shadow Alakazam","Counter","Frustration","4.488","76.1","6.9","3057"
"Shadow Gyarados","Bite","Frustration","3.984","107","6.8","3391"
"Shadow Gyarados","Waterfall","Frustration","3.984","107","6.8","3391"
"Shadow Gyarados","Dragon Breath","Frustration","3.984","107","6.8","3391"
"Shadow Gyarados","Dragon Tail","Frustration","3.984","107","6.8","3391"
"Shadow Arbok","Acid","Acid Spray","4.482","74","6.7","1921"
"Shadow Arbok","Bite","Acid Spray","4.482","74","6.7","1921"
"Shadow Arbok","Dragon Tail","Acid Spray","4.482","74","6.7","1921"
"Shadow Diglett","Mud Shot","Rock Tomb","6.204","27.4","6.5","676"
"Shadow Hoppip","Tackle","Dazzling Gleam","5.358","42.6","6.5","600"
"Shadow Duskull","Hex","Ominous Wind","4.996","51.1","6.4","706"
"Shadow Porygon2","Hidden Power (Fire)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Fighting)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Water)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Flying)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Grass)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Poison)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Electric)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Ground)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Psychic)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Rock)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Ice)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Bug)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Dragon)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Ghost)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Dark)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Hidden Power (Steel)","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Charge Beam","Frustration","4.038","97","6.4","2711"
"Shadow Porygon2","Lock-On","Frustration","4.038","97","6.4","2711"
"Shadow Seedot","Bullet Seed","Energy Ball","5.449","39.1","6.3","598"
"Shadow Magmortar","Fire Spin","Frustration","4.132","87.6","6.2","3132"
"Shadow Magmortar","Karate Chop","Frustration","4.132","87.6","6.2","3132"
"Shadow Electivire","Thunder Shock","Frustration","4.162","84","6.1","3079"
"Shadow Electivire","Low Kick","Frustration","4.162","84","6.1","3079"
"Shadow Magnezone","Spark","Frustration","3.999","95.1","6.1","3205"
"Shadow Magnezone","Charge Beam","Frustration","3.999","95.1","6.1","3205"
"Shadow Seedot","Bullet Seed","Foul Play","5.38","38.6","6","598"
"Shadow Zubat","Bite","Swift","5.363","36.8","5.7","667"
"Shadow Duskull","Astonish","Ominous Wind","4.836","49.5","5.6","706"
"Shadow Gallade","Confusion","Frustration","3.984","89","5.6","3093"
"Shadow Gallade","Low Kick","Frustration","3.984","89","5.6","3093"
"Shadow Gallade","Charm","Frustration","3.984","89","5.6","3093"
"Shadow Gardevoir","Confusion","Frustration","3.984","89","5.6","3093"
"Shadow Gardevoir","Charge Beam","Frustration","3.984","89","5.6","3093"
"Shadow Gardevoir","Charm","Frustration","3.984","89","5.6","3093"
"Shadow Weavile","Ice Shard","Frustration","4.073","81.9","5.5","3005"
"Shadow Weavile","Feint Attack","Frustration","4.073","81.9","5.5","3005"
"Shadow Weavile","Snarl","Frustration","4.073","81.9","5.5","3005"
"Shadow Ambipom","Scratch","Frustration","4.162","74.5","5.4","2418"
"Shadow Ambipom","Astonish","Frustration","4.162","74.5","5.4","2418"
"Shadow Machamp","Bullet Punch","Frustration","3.94","88","5.4","3056"
"Shadow Machamp","Counter","Frustration","3.94","88","5.4","3056"
"Shadow Machamp","Karate Chop","Frustration","3.94","88","5.4","3056"
"Shadow Ralts","Confusion","Disarming Voice","5.748","28","5.3","539"
"Shadow Hoppip","Bullet Seed","Dazzling Gleam","5.075","40.3","5.3","600"
"Shadow Scizor","Bullet Punch","Frustration","3.969","84.1","5.3","3001"
"Shadow Scizor","Fury Cutter","Frustration","3.969","84.1","5.3","3001"
"Shadow Duskull","Hex","Night Shade","4.751","48.6","5.2","706"
"Shadow Pinsir","Bug Bite","Frustration","3.999","81.1","5.2","2959"
"Shadow Pinsir","Rock Smash","Frustration","3.999","81.1","5.2","2959"
"Shadow Pinsir","Fury Cutter","Frustration","3.999","81.1","5.2","2959"
"Shadow Exeggutor","Bullet Seed","Frustration","3.925","86","5.2","3014"
"Shadow Exeggutor","Extrasensory","Frustration","3.925","86","5.2","3014"
"Shadow Exeggutor","Confusion","Frustration","3.925","86","5.2","3014"
"Shadow Exeggutor","Zen Headbutt","Frustration","3.925","86","5.2","3014"
"Shadow Arcanine","Snarl","Frustration","3.836","89.1","5","3029"
"Shadow Arcanine","Fire Fang","Frustration","3.836","89.1","5","3029"
"Shadow Arcanine","Thunder Fang","Frustration","3.836","89.1","5","3029"
"Shadow Arcanine","Bite","Frustration","3.836","89.1","5","3029"
"Shadow Zubat","Quick Attack","Swift","5.034","34.6","4.4","667"
"Shadow Duskull","Astonish","Night Shade","4.555","46.6","4.4","706"
"Shadow Charizard","Fire Spin","Frustration","3.777","82.5","4.4","2889"
"Shadow Charizard","Air Slash","Frustration","3.777","82.5","4.4","2889"
"Shadow Charizard","Wing Attack","Frustration","3.777","82.5","4.4","2889"
"Shadow Charizard","Ember","Frustration","3.777","82.5","4.4","2889"
"Shadow Charizard","Dragon Breath","Frustration","3.777","82.5","4.4","2889"
"Shadow Ralts","Charge Beam","Disarming Voice","5.444","26.6","4.3","539"
"Shadow Armaldo","Struggle Bug","Frustration","3.762","80.6","4.3","2848"
"Shadow Armaldo","Fury Cutter","Frustration","3.762","80.6","4.3","2848"
"Shadow Swampert","Water Gun","Frustration","3.554","93.7","4.2","2974"
"Shadow Swampert","Mud Shot","Frustration","3.554","93.7","4.2","2974"
"Shadow Absol","Snarl","Frustration","4.118","57.2","4","2526"
"Shadow Absol","Psycho Cut","Frustration","4.118","57.2","4","2526"
"Shadow Ampharos","Charge Beam","Frustration","3.599","85","4","2852"
"Shadow Ampharos","Volt Switch","Frustration","3.599","85","4","2852"
"Shadow Aggron","Iron Tail","Frustration","3.406","100.2","4","3000"
"Shadow Aggron","Dragon Tail","Frustration","3.406","100.2","4","3000"
"Shadow Aggron","Smack Down","Frustration","3.406","100.2","4","3000"
"Shadow Stantler","Tackle","Frustration","3.931","63.7","3.9","2164"
"Shadow Stantler","Zen Headbutt","Frustration","3.931","63.7","3.9","2164"
"Shadow Torterra","Bite","Frustration","3.466","94","3.9","2934"
"Shadow Torterra","Razor Leaf","Frustration","3.466","94","3.9","2934"
"Shadow Articuno","Frost Breath","Frustration","3.317","106.9","3.9","3051"
"Shadow Articuno","Ice Shard","Frustration","3.317","106.9","3.9","3051"
"Shadow Duskull","Hex","Shadow Sneak","4.402","45.1","3.8","706"
"Shadow Kabutops","Rock Smash","Frustration","3.732","73.8","3.8","2713"
"Shadow Kabutops","Mud Shot","Frustration","3.732","73.8","3.8","2713"
"Shadow Kabutops","Waterfall","Frustration","3.732","73.8","3.8","2713"
"Shadow Kabutops","Fury Cutter","Frustration","3.732","73.8","3.8","2713"
"Shadow Scyther","Fury Cutter","Frustration","3.703","74.1","3.8","2706"
"Shadow Scyther","Air Slash","Frustration","3.703","74.1","3.8","2706"
"Shadow Scyther","Steel Wing","Frustration","3.703","74.1","3.8","2706"
"Shadow Wobbuffet","Splash","Mirror Coat","3.427","95.2","3.8","1026"
"Shadow Houndoom","Snarl","Frustration","3.792","68.3","3.7","2635"
"Shadow Houndoom","Fire Fang","Frustration","3.792","68.3","3.7","2635"
"Shadow Omastar","Mud Shot","Frustration","3.54","82.7","3.7","2786"
"Shadow Omastar","Water Gun","Frustration","3.54","82.7","3.7","2786"
"Shadow Omastar","Rock Throw","Frustration","3.54","82.7","3.7","2786"
"Shadow Hitmonlee","Low Kick","Frustration","3.792","65.3","3.6","2576"
"Shadow Hitmonlee","Rock Smash","Frustration","3.792","65.3","3.6","2576"
"Shadow Duskull","Astonish","Shadow Sneak","4.272","43.7","3.4","706"
"Shadow Suicune","Extrasensory","Frustration","3.14","108.9","3.4","2983"
"Shadow Suicune","Snarl","Frustration","3.14","108.9","3.4","2983"
"Shadow Suicune","Ice Fang","Frustration","3.14","108.9","3.4","2983"
"Shadow Suicune","Hidden Power","Frustration","3.14","108.9","3.4","2983"
"Shadow Magneton","Spark","Frustration","3.777","61.1","3.3","2485"
"Shadow Magneton","Charge Beam","Frustration","3.777","61.1","3.3","2485"
"Shadow Magneton","Thunder Shock","Frustration","3.777","61.1","3.3","2485"
"Shadow Mismagius","Sucker Punch","Frustration","3.599","71.5","3.3","2615"
"Shadow Mismagius","Hex","Frustration","3.599","71.5","3.3","2615"
"Shadow Flygon","Dragon Tail","Frustration","3.51","76.2","3.3","2661"
"Shadow Flygon","Mud Shot","Frustration","3.51","76.2","3.3","2661"
"Shadow Venusaur","Razor Leaf","Frustration","3.406","82.4","3.3","2720"
"Shadow Venusaur","Vine Whip","Frustration","3.406","82.4","3.3","2720"
"Shadow Muk","Infestation","Frustration","3.288","88.2","3.1","2757"
"Shadow Muk","Poison Jab","Frustration","3.288","88.2","3.1","2757"
"Shadow Muk","Lick","Frustration","3.288","88.2","3.1","2757"
"Shadow Nidoking","Iron Tail","Frustration","3.495","71.2","3","2567"
"Shadow Nidoking","Poison Jab","Frustration","3.495","71.2","3","2567"
"Shadow Nidoking","Fury Cutter","Frustration","3.495","71.2","3","2567"
"Shadow Quagsire","Water Gun","Acid Spray","3.466","73.2","3","1992"
"Shadow Quagsire","Mud Shot","Acid Spray","3.466","73.2","3","1992"
"Shadow Vileplume","Acid","Frustration","3.466","71.5","3","2559"
"Shadow Vileplume","Razor Leaf","Frustration","3.466","71.5","3","2559"
"Shadow Crobat","Air Slash","Frustration","3.347","79.6","3","2646"
"Shadow Crobat","Bite","Frustration","3.347","79.6","3","2646"
"Shadow Sharpedo","Waterfall","Frustration","4.073","43.2","2.9","2181"
"Shadow Sharpedo","Bite","Frustration","4.073","43.2","2.9","2181"
"Shadow Gliscor","Fury Cutter","Frustration","3.214","86.3","2.9","2692"
"Shadow Gliscor","Wing Attack","Frustration","3.214","86.3","2.9","2692"
"Shadow Walrein","Waterfall","Frustration","3.169","90","2.9","2726"
"Shadow Walrein","Frost Breath","Frustration","3.169","90","2.9","2726"
"Shadow Beldum","Take Down","Struggle","3.967","45.5","2.8","976"
"Shadow Cacturne","Poison Jab","Frustration","3.747","52.7","2.8","2298"
"Shadow Cacturne","Sucker Punch","Frustration","3.747","52.7","2.8","2298"
"Shadow Victreebel","Acid","Frustration","3.54","62.9","2.8","2431"
"Shadow Victreebel","Razor Leaf","Frustration","3.54","62.9","2.8","2431"
"Shadow Banette","Hex","Frustration","3.703","53.4","2.7","2298"
"Shadow Banette","Shadow Claw","Frustration","3.703","53.4","2.7","2298"
"Shadow Magmar","Ember","Frustration","3.525","61.3","2.7","2394"
"Shadow Magmar","Karate Chop","Frustration","3.525","61.3","2.7","2394"
"Shadow Ralts","Confusion","Shadow Sneak","4.811","23.5","2.6","539"
"Shadow Cloyster","Frost Breath","Frustration","3.228","76.9","2.6","2547"
"Shadow Cloyster","Ice Shard","Frustration","3.228","76.9","2.6","2547"
"Shadow Poliwrath","Bubble","Frustration","3.169","81","2.6","2586"
"Shadow Poliwrath","Rock Smash","Frustration","3.169","81","2.6","2586"
"Shadow Poliwrath","Mud Shot","Frustration","3.169","81","2.6","2586"
"Shadow Golduck","Confusion","Frustration","3.303","69.3","2.5","2450"
"Shadow Golduck","Water Gun","Frustration","3.303","69.3","2.5","2450"
"Shadow Kadabra","Confusion","Frustration","3.91","40.3","2.4","2059"
"Shadow Kadabra","Psycho Cut","Frustration","3.91","40.3","2.4","2059"
"Shadow Shiftry","Razor Leaf","Frustration","3.436","60","2.4","2333"
"Shadow Shiftry","Feint Attack","Frustration","3.436","60","2.4","2333"
"Shadow Shiftry","Snarl","Frustration","3.436","60","2.4","2333"
"Shadow Shiftry","Bullet Seed","Frustration","3.436","60","2.4","2333"
"Shadow Electabuzz","Low Kick","Frustration","3.406","60.7","2.4","2334"
"Shadow Electabuzz","Thunder Shock","Frustration","3.406","60.7","2.4","2334"
"Shadow Slowbro","Confusion","Frustration","3.095","80.6","2.4","2545"
"Shadow Slowbro","Water Gun","Frustration","3.095","80.6","2.4","2545"
"Shadow Slowking","Water Gun","Frustration","3.095","80.6","2.4","2545"
"Shadow Slowking","Confusion","Frustration","3.095","80.6","2.4","2545"
"Shadow Hitmonchan","Bullet Punch","Frustration","3.332","62.1","2.3","2332"
"Shadow Hitmonchan","Counter","Frustration","3.332","62.1","2.3","2332"
"Shadow Hitmonchan","Rock Smash","Frustration","3.332","62.1","2.3","2332"
"Shadow Nidoqueen","Bite","Frustration","3.14","75.8","2.3","2488"
"Shadow Nidoqueen","Poison Jab","Frustration","3.14","75.8","2.3","2488"
"Shadow Lapras","Frost Breath","Frustration","2.917","93.1","2.3","2641"
"Shadow Lapras","Water Gun","Frustration","2.917","93.1","2.3","2641"
"Shadow Lapras","Ice Shard","Frustration","2.917","93.1","2.3","2641"
"Shadow Skuntank","Poison Jab","Frustration","3.199","66.6","2.2","2358"
"Shadow Skuntank","Bite","Frustration","3.199","66.6","2.2","2358"
"Shadow Sandslash","Metal Claw","Frustration","3.169","68.3","2.2","2374"
"Shadow Sandslash","Mud Shot","Frustration","3.169","68.3","2.2","2374"
"Shadow Dusknoir","Hex","Frustration","3.14","69.8","2.2","2388"
"Shadow Dusknoir","Astonish","Frustration","3.14","69.8","2.2","2388"
"Shadow Politoed","Mud Shot","Frustration","3.051","76","2.2","2449"
"Shadow Politoed","Bubble","Frustration","3.051","76","2.2","2449"
"Shadow Piloswine","Ice Shard","Frustration","3.154","67","2.1","2345"
"Shadow Piloswine","Powder Snow","Frustration","3.154","67","2.1","2345"
"Shadow Abomasnow","Powder Snow","Frustration","3.11","69.1","2.1","2362"
"Shadow Abomasnow","Razor Leaf","Frustration","3.11","69.1","2.1","2362"
"Shadow Blastoise","Bite","Frustration","3.006","78.3","2.1","2466"
"Shadow Blastoise","Water Gun","Frustration","3.006","78.3","2.1","2466"
"Shadow Raticate","Bite","Frustration","3.38","48.5","1.9","1730"
"Shadow Raticate","Quick Attack","Frustration","3.38","48.5","1.9","1730"
"Shadow Weezing","Tackle","Frustration","3.051","66.6","1.9","2293"
"Shadow Weezing","Infestation","Frustration","3.051","66.6","1.9","2293"
"Shadow Weezing","Acid","Frustration","3.051","66.6","1.9","2293"
"Shadow Bellossom","Razor Leaf","Frustration","2.977","67.8","1.8","2281"
"Shadow Bellossom","Acid","Frustration","2.977","67.8","1.8","2281"
"Shadow Bellossom","Bullet Seed","Frustration","2.977","67.8","1.8","2281"
"Shadow Ninetales","Fire Spin","Frustration","2.977","67.8","1.8","2279"
"Shadow Ninetales","Feint Attack","Frustration","2.977","67.8","1.8","2279"
"Shadow Ninetales","Ember","Frustration","2.977","67.8","1.8","2279"
"Shadow Sneasel","Ice Shard","Frustration","3.273","49.1","1.7","2051"
"Shadow Sneasel","Feint Attack","Frustration","3.273","49.1","1.7","2051"
"Shadow Porygon","Charge Beam","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Fire)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Fighting)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Water)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Flying)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Grass)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Poison)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Electric)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Ground)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Psychic)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Rock)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Ice)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Bug)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Dragon)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Ghost)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Dark)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Hidden Power (Steel)","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Zen Headbutt","Frustration","3.237","50.3","1.7","1720"
"Shadow Porygon","Tackle","Frustration","3.237","50.3","1.7","1720"
"Shadow Forretress","Bug Bite","Frustration","2.858","71.3","1.7","2282"
"Shadow Forretress","Struggle Bug","Frustration","2.858","71.3","1.7","2282"
"Shadow Ralts","Charge Beam","Shadow Sneak","4.271","20.8","1.6","539"
"Shadow Persian","Feint Attack","Frustration","3.184","49.5","1.6","1689"
"Shadow Persian","Scratch","Frustration","3.184","49.5","1.6","1689"
"Shadow Venomoth","Infestation","Frustration","3.125","53.4","1.6","2082"
"Shadow Venomoth","Confusion","Frustration","3.125","53.4","1.6","2082"
"Shadow Venomoth","Bug Bite","Frustration","3.125","53.4","1.6","2082"
"Shadow Machoke","Karate Chop","Frustration","3.095","51.4","1.5","2031"
"Shadow Machoke","Low Kick","Frustration","3.095","51.4","1.5","2031"
"Shadow Shelgon","Dragon Breath","Frustration","3.021","52.9","1.5","2031"
"Shadow Shelgon","Ember","Frustration","3.021","52.9","1.5","2031"
"Shadow Cradily","Acid","Frustration","2.725","70.8","1.4","2211"
"Shadow Cradily","Infestation","Frustration","2.725","70.8","1.4","2211"
"Shadow Cradily","Bullet Seed","Frustration","2.725","70.8","1.4","2211"
"Shadow Misdreavus","Astonish","Frustration","2.947","49","1.3","1926"
"Shadow Misdreavus","Hex","Frustration","2.947","49","1.3","1926"
"Shadow Lairon","Iron Tail","Frustration","2.814","58.9","1.3","2056"
"Shadow Lairon","Metal Claw","Frustration","2.814","58.9","1.3","2056"
"Shadow Beedrill","Infestation","Frustration","2.977","44.4","1.2","1846"
"Shadow Beedrill","Poison Jab","Frustration","2.977","44.4","1.2","1846"
"Shadow Beedrill","Bug Bite","Frustration","2.977","44.4","1.2","1846"
"Shadow Arbok","Acid","Frustration","2.947","48.7","1.2","1921"
"Shadow Arbok","Bite","Frustration","2.947","48.7","1.2","1921"
"Shadow Arbok","Dragon Tail","Frustration","2.947","48.7","1.2","1921"
